Song,Album,Lyric,Previous Lyric,Next Lyric,Multiplicity
All Too Well (10 Minute Version) (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"It was rare, you remember it","Sacred prayer, I was there, I was there","Wind in my hair, I was there, I was there",1
All Too Well (10 Minute Version) (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"Wind in my hair, I was there, I was there","It was rare, you remember it","Down the stairs, I was there, I was there",1
All Too Well (10 Minute Version) (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"It was rare, you remember it","Sacred prayer, I was there, I was there",,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"I walked through the door with you, the air was cold",,But something 'bout it felt like home somehow,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),But something 'bout it felt like home somehow,"I walked through the door with you, the air was cold",And I left my scarf there at your sister's house,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And I left my scarf there at your sister's house,But something 'bout it felt like home somehow,"And you've still got it in your drawer, even now",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"And you've still got it in your drawer, even now",And I left my scarf there at your sister's house,,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Oh, your sweet disposition and my wide-eyed gaze",,"We're singing in the car, getting lost upstate",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"We're singing in the car, getting lost upstate","Oh, your sweet disposition and my wide-eyed gaze",Autumn leaves falling down like pieces into place,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Autumn leaves falling down like pieces into place,"We're singing in the car, getting lost upstate",And I can picture it after all these days,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And I can picture it after all these days,Autumn leaves falling down like pieces into place,,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And I know it's long gone and,,That magic's not here no more,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),That magic's not here no more,And I know it's long gone and,"And I might be okay, but I'm not fine at all",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"And I might be okay, but I'm not fine at all",That magic's not here no more,"Oh, oh, oh",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Oh, oh, oh","And I might be okay, but I'm not fine at all",,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),'Causе there we arе again on that little town street,,You almost ran the red 'cause you were lookin' over at me,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),You almost ran the red 'cause you were lookin' over at me,'Causе there we arе again on that little town street,"Wind in my hair, I was there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Wind in my hair, I was there",You almost ran the red 'cause you were lookin' over at me,I remember it all too well,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),I remember it all too well,"Wind in my hair, I was there",,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Photo album on the counter, your cheeks were turning red",,You used to be a little kid with glasses in a twin-sized bed,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),You used to be a little kid with glasses in a twin-sized bed,"Photo album on the counter, your cheeks were turning red",And your mother's telling stories 'bout you on the tee-ball team,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And your mother's telling stories 'bout you on the tee-ball team,You used to be a little kid with glasses in a twin-sized bed,"You taught me 'bout your past, thinking your future was me",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"You taught me 'bout your past, thinking your future was me",And your mother's telling stories 'bout you on the tee-ball team,,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And I know it's long gone and,,There was nothing else I could do,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),There was nothing else I could do,And I know it's long gone and,And I forget about you long enough,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And I forget about you long enough,There was nothing else I could do,To forget why I needed to,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),To forget why I needed to,And I forget about you long enough,,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),'Cause there we are again in the middle of the night,,We're dancing 'round the kitchen in the refrigerator light,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),We're dancing 'round the kitchen in the refrigerator light,'Cause there we are again in the middle of the night,"Down the stairs, I was there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Down the stairs, I was there",We're dancing 'round the kitchen in the refrigerator light,"I remember it all too well, yeah",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"I remember it all too well, yeah","Down the stairs, I was there",,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And maybe we got lost in translation,,Maybe I asked for too much,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Maybe I asked for too much,And maybe we got lost in translation,But maybe this thing was a masterpiece,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),But maybe this thing was a masterpiece,Maybe I asked for too much,'Til you tore it all up,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),'Til you tore it all up,But maybe this thing was a masterpiece,"Running scared, I was there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Running scared, I was there",'Til you tore it all up,I remember it all too well,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),I remember it all too well,"Running scared, I was there",And you call me up again,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),And you call me up again,I remember it all too well,Just to break me like a promise,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Just to break me like a promise,And you call me up again,So casually cruel in the name of being honest,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),So casually cruel in the name of being honest,Just to break me like a promise,I'm a crumpled up piece of paper lying here,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),I'm a crumpled up piece of paper lying here,So casually cruel in the name of being honest,"'Cause I remember it all, all, all",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"'Cause I remember it all, all, all",I'm a crumpled up piece of paper lying here,Too well,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Too well,"'Cause I remember it all, all, all",,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Time won't fly, it's like I'm paralyzed by it",,"I'd like to be my old self again, but I'm still trying to find it",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"I'd like to be my old self again, but I'm still trying to find it","Time won't fly, it's like I'm paralyzed by it",After plaid shirt days and nights when you made me your own,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),After plaid shirt days and nights when you made me your own,"I'd like to be my old self again, but I'm still trying to find it",Now you mail back my things and I walk home alone,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Now you mail back my things and I walk home alone,After plaid shirt days and nights when you made me your own,But you keep my old scarf from that very first week,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),But you keep my old scarf from that very first week,Now you mail back my things and I walk home alone,'Cause it reminds you of innocence and it smells like me,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),'Cause it reminds you of innocence and it smells like me,But you keep my old scarf from that very first week,You can't get rid of it,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),You can't get rid of it,'Cause it reminds you of innocence and it smells like me,"'Cause you remember it all too well, yeah",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"'Cause you remember it all too well, yeah",You can't get rid of it,,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),'Cause there we are again when I loved you so,,Back before you lost the one real thing you've ever known,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),Back before you lost the one real thing you've ever known,'Cause there we are again when I loved you so,"It was rare, I was there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"It was rare, I was there",Back before you lost the one real thing you've ever known,I remember it all too well,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),I remember it all too well,"It was rare, I was there",,2
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Wind in my hair, you were there",,You remember it all,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),You remember it all,"Wind in my hair, you were there","Down the stairs, you were there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"Down the stairs, you were there",You remember it all,You remember it all,1
All Too Well (Taylor’s Version),Red (Taylor’s Version),You remember it all,"Down the stairs, you were there","It was rare, I was there",1
All Too Well (Taylor’s Version),Red (Taylor’s Version),"It was rare, I was there",You remember it all,I remember it all too well,1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"What about your promises, promises?",,"What about your promises, promises, promises? (No)",1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"What about your promises, promises, promises? (No)","What about your promises, promises?",,1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),What a shame,,"Didn't wanna be the one that got away, yeah",1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"Didn't wanna be the one that got away, yeah",What a shame,"Big mistake, you broke the sweetest promise",1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"Big mistake, you broke the sweetest promise","Didn't wanna be the one that got away, yeah",That you never should have made,1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),That you never should have made,"Big mistake, you broke the sweetest promise",,1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),I'm here on the kitchen floor,,"You call, but I won't hear it",1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"You call, but I won't hear it",I'm here on the kitchen floor,"You said, ""No one else""",1
Babe (Taylor’s Version) [From the Vault],Red (Taylor’s Version),"You said, ""No one else""","You call, but I won't hear it","How could you do this, babe? (What about your promises, promises?)",1
